Risk ID,Risk Level,Risk Category,Risk Description,Action Plan,Action Plan Owner,Likelihood,Impact,Risk Rating,Status
R315,Strategic,Policy,"Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.
","Pihak Kerajaan (Tower Policy) hendaklah menyemak semula semua akta yang berkuatkuasa, memberi cadangan dan mendapatkan persetujuan pihak pengurusan atasan sekiranya ada keperluan meminda akta-akta atau menyediakan SOP baru selaras dengan keperluan pembangunan  sebelum projek bermula
(31 Disember 2022)","1.Bahagian IM

2.Bahagian IM

3.Bahagian IM

4.Bahagian IM

5.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

6.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

7.Tower Policy Kerajaan



",4,4,16,Closed
R316,Strategic,Policy,"Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.
","Pihak Kerajaan (Tower Policy) hendaklah memberi cadangan dan mendapatkan persetujuan pihak pengurusan atasan sekiranya ada keperluan meminda akta-akta atau menyediakan SOP baru sebelum projek bermula.
(31 Disember 2022)","1.Bahagian IM

2.Bahagian IM

3.Bahagian IM

4.Bahagian IM

5.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

6.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

7.Tower Policy Kerajaan



",4,4,16,Closed
R317,Strategic,Policy,"Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.
","Menjalankan pemantauan dan memaklumkan dengan segera mengenai sebarang perubahan keputusan-keputusan Policy
(31 Disember 2022)","1.Bahagian IM

2.Bahagian IM

3.Bahagian IM

4.Bahagian IM

5.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

6.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

7.Tower Policy Kerajaan



",4,4,16,Closed
R318,Strategic,Policy,"Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.
","Pihak Kerajaan dan Kontraktor hendaklah membangunkan sistem yang configurable dan fleksible dan menggunakan work flow engine.
(1 Ogos 2023)","1.Bahagian IM

2.Bahagian IM

3.Bahagian IM

4.Bahagian IM

5.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

6.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

7.Tower Policy Kerajaan



",4,4,16,Closed
R319,Strategic,Policy,"Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.
","Pihak kerajaan dan kontraktor hendaklah membangunkan keper,luan sistem memenuhi keperluan dan polisi terkini.
(16 Mei 2022)","1.Bahagian IM

2.Bahagian IM

3.Bahagian IM

4.Bahagian IM

5.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

6.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

7.Tower Policy Kerajaan



",4,4,16,Closed
R320,Strategic,Policy,"Perancangan pembangunan dan pelaksanaan  tidak selari/selaras dengan akta atau polisi semasa Kerajaan yang berkuatkuasa.
","Sekiranya berlaku perubahan halatuju dan Policy kerajaan, pihak kerajaan dan kontraktor hendaklah :
     a. Mengenalpasti modul-modul yang terkesan daripada perubahan Policy dan polisi Kerajaan.
     b. Melakukan perubahan terhadap sistem supaya selaras dengan perubahan polisi.
(31 Disember 2021)","1.Bahagian IM

2.Bahagian IM

3.Bahagian IM

4.Bahagian IM

5.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

6.Tower Aplikasi Kontraktor 
Tower Aplikasi Kerajaan

7.Tower Policy Kerajaan



",4,4,16,Closed
R321,Strategic,Technology,Perubahan Business Process di dalam  yang membabitkan agensi luar masih belum mendapat persetujuan dari agensi-agensi terlibat. ,"Perbincangan dan penerangan yang jelas mengenai Business Process  perlu diadakan dan diberi keutamaan kepada agensi-agensi berikut namun tidak terhad kepada senarai dibawah: 
a. Education Malaysia Global Services (EMGS);
b. Talent Corporation Malaysia Berhad (TalentCorp);
c. Malaysia Digital Economy Corporation (MDEC);
d. Unit Pusat Permohonan Penggambaran Filem Dan Persembahan Artis Luar Negara (PUSPAL);
e. Kementerian Luar Negara (KLN);
f. Biro Pengaduan Awam (BPA); dan
g. Mahkamah Persekutuan
(31 Julai 2022)",Bahagian IM,4,5,20,Closed
R322,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Menetapkan tempoh untuk proses serah tugas dan senarai semak serah tugas.,"Tower Pengurusan (Kerajaan, Kontraktor, IPM & IVV, JIM)",5,2,10,Closed
R323,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Mewujudkan program perkongsian maklumat.,"Tower Pengurusan (Kerajaan, Kontraktor, IPM & IVV, JIM)",5,2,10,Closed
R324,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Mewujudkan shared folder.,"Tower Pengurusan (Kerajaan, Kontraktor, IPM & IVV, JIM)",5,2,10,Closed
R325,Operation,Training,Proses serah tugas yang tidak sempurna menyumbang kepada kelewatan pelaksanaan projek.,Semua pihak perlu menyediakan kaedah penggantian (succession planning) sekiranya terdapat  mana-mana pegawai yang bertukar.,"Tower Pengurusan (Kerajaan, Kontraktor, IPM & IVV, JIM)",5,2,10,Closed
R326,Strategic,Technology, yang dibangunkan tidak boleh berintegrasi dengan sistem agensi,"Menyenaraikan agensi luar dan sub-sistem serta perincian bagi sub sistem tersebut (Sehala atau Dua Hala)
(30 April 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor ",4,5,20,Closed
R327,Strategic,Technology, yang dibangunkan tidak boleh berintegrasi dengan sistem agensi,"Menyediakan Pelan Integrasi bagi menerangkan metodologi dan pelaksanaan integrasi  dengan semua sub-sistem
(30 April 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor ",4,5,20,Closed
R328,Strategic,Technology, yang dibangunkan tidak boleh berintegrasi dengan sistem agensi,"Menyediakan dokumen Interface Control Document
(31 Disember 2022)","1.Tower Aplikasi Kontraktor 

2.Tower Aplikasi Kontraktor 

3.Tower Aplikasi Kontraktor ",4,5,20,Closed
R329,Application and Technical,Tools,Kelewatan dalam memuktamadkan fungsi bagi 6 peralatan khas mengakibatkan pembangunan beberapa modul  yang terlibat tidak dapat dilaksanakan,"Memuktamadkan fungsi 6 peralatan khas:
-Mobile Enrollment Unit (MEU)
-Mbike 
-Digital Landing Kiosk (DLC) 
-EGate Pejalan Kaki
-Kiosk Passport
-Kiosk iKad","1.Tower Infrastruktur
Kontraktor 

2.Tower Infrastruktur
Kontraktor 

",4,5,20,Closed
R330,Application and Technical,Tools,Kelewatan dalam memuktamadkan fungsi bagi 6 peralatan khas mengakibatkan pembangunan beberapa modul  yang terlibat tidak dapat dilaksanakan,"Membangunkan prototype (e-gate, mbike, dlc)","1.Tower Infrastruktur
Kontraktor 

2.Tower Infrastruktur
Kontraktor 

",4,5,20,Closed
R331,Application and Technical,System Development,Pemuktamadan aliran proses modul ESD bagi negeri Sabah masih belum dilaksanakan disebabkan oleh kelewatan engagement untuk mendapatkan persetujuan daripada pihak Kerajaan Negeri Sabah mengakibatkan pembangunan modul ESD terjejas.,"Mengadakan libat urus dengan Kerajaan Negeri Sabah untuk memuktamadkan proses kerja. Persediaan pembentangan yang perlu dibuat ialah:
         i. Menyediakan carta alir dan proses kerja yang terlibat. 
         ii. Mendapatkan keputusan dari pihak 
(30 Disember 2022)","1. Tower Aplikasi Kerajaan

2. Tower Aplikasi Kerajaan
Tower Aplikasi Kontraktor 

3. Tower Aplikasi Kontraktor ",3,4,12,Closed
R332,Application and Technical,System Development,Pemuktamadan aliran proses modul ESD bagi negeri Sabah masih belum dilaksanakan disebabkan oleh kelewatan engagement untuk mendapatkan persetujuan daripada pihak Kerajaan Negeri Sabah mengakibatkan pembangunan modul ESD terjejas.,"Menyediakan carta alir dan proses kerja yang terlibat bagi proses modul ESD serta mendapatkan keputusan bagi setiap aliran proses tersebut.
(30 Disember 2022)","1. Tower Aplikasi Kerajaan

2. Tower Aplikasi Kerajaan
Tower Aplikasi Kontraktor 

3. Tower Aplikasi Kontraktor ",3,4,12,Closed
R333,Application and Technical,System Development,Pemuktamadan aliran proses modul ESD bagi negeri Sabah masih belum dilaksanakan disebabkan oleh kelewatan engagement untuk mendapatkan persetujuan daripada pihak Kerajaan Negeri Sabah mengakibatkan pembangunan modul ESD terjejas.,"Mengemas kini dokumen URS dan SRS bagi modul ESD sekiranya terdapat sebarang perubahan pada aliran proses
i. Dokumen BPR
ii. Dokumen URS
iii. Dokumen SRS
(30 Disember 2022)","1. Tower Aplikasi Kerajaan

2. Tower Aplikasi Kerajaan
Tower Aplikasi Kontraktor 

3. Tower Aplikasi Kontraktor ",3,4,12,Closed
R334,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,PPK/ IPM hendaklah membuat penetapan melalui penguatkuasaan terma kontrak dalam penglibatan warga asing di dalam projek Kerajaan.,,3,5,15,Transfer
R335,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,PPK/ IPM hendaklah mewujudkan dan menguatkuasa proses pengurusan maklumat sulit supaya terkawal dan tidak jatuh ke pihak ketiga yang tidak berkenaan.,,3,5,15,Transfer
R336,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,Risk ini dicadangkan menjadi Isu,,3,5,15,Transfer
R337,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,Kontraktor  menyenaraikan senarai nama warga asing yang terlibat,,3,5,15,Transfer
R338,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,Surat rasmi telah dikeluarkan kepada Kontraktor untuk mengemukakan senarai cadangan kakitangan bukan warga negara Malaysia yang terlibat di dalam projek.,,3,5,15,Transfer
R339,Project Management,Procurement,Pihak Kerajaan melantik Kontraktor yang menggunakan kepakaran asing untuk pelaksanaan projek dan pembangunan aplikasi.,"Perkara ini perlu dibawa ke Mesyuarat Pasukan Projek, Jawatankuasa Teknikal dan Jawatankuasa Pemandu",,3,5,15,Transfer
R340,Project Management,Procurement,Engagement antara Kontraktor  dan sub-kontraktor di luar pengetahuan dan kawalan Kerajaan.,Kontraktor  perlu mengemukakan senarai sub kontraktor yang akan dilantik untuk persetujuan pihak Kerajaan.,,4,4,16,Transfer
R341,Project Management,Procurement,Engagement antara Kontraktor  dan sub-kontraktor di luar pengetahuan dan kawalan Kerajaan.,"Kerajaan dan Kontraktor  hendaklah memastikan kontrak mengandungi  terma-terma berkenaan pelantikan, skop kerja dan penamatan sub kontraktor",,4,4,16,Transfer
R342,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,Kontraktor  hendaklah membuat persediaan Human Resource seawal mendapat surat pelantikan melalui SST.,,4,4,16,Transfer
R343,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,"Kontraktor  hendaklah menyediakan Pelan Pengurusan Sumber yang komprehensif dan 
terperinci selari dengan penyediaan PMP.",,4,4,16,Transfer
R344,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,Kontraktor  hendaklah melaksanakan dan mematuhi kepada pelan pengurusan yang dipersetujui.,,4,4,16,Transfer
R345,Project Management,Human Resource,Kontraktor gagal menyediakan Human Resource mengikut keperluan projek dalam tempoh masa yang ditetapkan.,PPK hendaklah menguatkuasakan terma dan klausa kontrak.,,4,4,16,Transfer
R346,Project Management,Human Resource,Kebocoran dan penyalahgunaan maklumat yang disalurkan kepada kontraktor dan sub kontraktor yang belum melepasi tapisan e-Vetting.,Kontraktor  telah mengemukakan maklumat e-Vetting untuk 54 orang Kontraktor  dan 11 orang Sub-Kontraktor  pada 17 dan 24 Mac 2021.,,5,5,25,Transfer
R347,Application and Technical,System Development,Pemetaan EPMPRo secara keseluruhan dengan modul-modul dan fungsi fungsi sedia ada di dalam URS PMIS tidak jelas.,Melaksanakan sistem demo & walkthrough berdasarkan fungsi-fungsi URS PMIS untuk mengenalpasti kehendak dan keperluan pengguna serta memberi keyakinan Go-Live pada Julai,,5,5,25,Transfer
R348,Application and Technical,System Development,Pemetaan EPMPRo secara keseluruhan dengan modul-modul dan fungsi fungsi sedia ada di dalam URS PMIS tidak jelas.,Kesediaan 70% keperluan URS PMIS berdasarkan EPMPRo boleh ditentukan untuk memberi keyakinan pennguna.,,5,5,25,Transfer
R349,Application and Technical,System Development,Pemetaan EPMPRo secara keseluruhan dengan modul-modul dan fungsi fungsi sedia ada di dalam URS PMIS tidak jelas.,Pemetaan di antara EPMPRo dan fungsi-fungsi PMIS perlu didokumenkan sebagai traceability matrix bagi memudahkan pemantauan,,5,5,25,Transfer
R350,Project Management,Scope,"Kelewatan dalam melaksanakan obligasi oleh mana-mana pihak terlibat (Kontraktor, IPM dan IV&V) akan memberi kesan secara langsung kepada kontraktor lain yang berkaitan.",Menyediakan IPP yang terperinci merangkumi aktiviti- aktiviti bagi semua kontraktor dalam .,"Tower Project Management Kontraktor ; 
IPM,
IV&V; dan
Tower Project Management Kerajaan

30 September 2021
",4,4,16,Transfer
R351,Project Management,Scope,"Kelewatan dalam melaksanakan obligasi oleh mana-mana pihak terlibat (Kontraktor, IPM dan IV&V) akan memberi kesan secara langsung kepada kontraktor lain yang berkaitan.",Pasukan kerajaan menetapkan Critical Path projek dengan mewujudkan Integrated Project Plan (IPP) dengan kadar segera serta memastikan penghantaran dokumen mematuhi SDLC dan diserahkan secara berkala,"Tower Project Management Kontraktor ; 
IPM,
IV&V; dan
Tower Project Management Kerajaan

30 September 2021
",4,4,16,Transfer
R352,Project Management,Scope,Kegagalan pihak kontraktor  untuk menyediakan Pelan-Pelan Project Management dalam tempoh tempoh yang ditetapkan.,PPK/ IPM hendaklah memantau penyediaan PMP mengikut tempoh masa yang ditetapkan.,"Tower Project Management Kerajaan 
Item 1 dan 2: M4",3,4,12,Transfer
R353,Project Management,Scope,Kegagalan pihak kontraktor  untuk menyediakan Pelan-Pelan Project Management dalam tempoh tempoh yang ditetapkan.,PPK hendaklah menguatkuasakan terma kontrak dan penalti.,"Tower Project Management Kerajaan 
Item 1 dan 2: M4",3,4,12,Transfer
R354,Application and Technical,System Development,Proses kejuruteraan keperluan (requirement engineering process) kontraktor tidak menghasilkan spesifikasi keperluan pada tahap kualiti yang diperlukan dalam projek .,Pihak Kontraktor mestilah menambah baik proses,"Tower Aplikasi Kontraktor 
30 Ogos 2021",3,3,9,Transfer
R355,Application and Technical,System Development,Proses kejuruteraan keperluan (requirement engineering process) kontraktor tidak menghasilkan spesifikasi keperluan pada tahap kualiti yang diperlukan dalam projek .,Pihak Kontraktor mestilah memantau penggunaan proses dan berupaya menyesuaikan proses tersebut secara efektif dalam masa yang singkat (iaitu dalam jangka masa bengkel RDS),"Tower Aplikasi Kontraktor 
30 Ogos 2021",3,3,9,Transfer
R356,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,"DALAM TINDAKAN
Dokumen remedi URS IBC telah dihantar pada 9 Mac 2022 dan sedang dalam semakan IPM dan IV&V; dan
URS IBC akan dibentangkan dalam Mesyuarat JKKK pada sesi Mac",,4,5,20,Active
R357,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,"DALAM TINDAKAN
Dokumen SRS telah ditolak dalam Mesyuarat JKKK pada 17 Februari 2022; dan
Akan diserahkan semula pada 3 Mac",,4,5,20,Active
R358,Application and Technical,Deployment,Kelewatan dalam memuktamadkan SRS bagi modul Kawalan.,"SELESAI
Telah melantik SA bagi modul Kawalan untuk melaksanakan SRS.",,4,5,20,Active
R359,Application and Technical,System Development,"Tiada perincian tentang common module (modul guna sama) di dalam dokumen URS. Contoh common module ialah:
1 . Dashboard Pengguna. Setiap aras pegawai mempunyai dashboard paparan E-reporting bagi melihat senarai, status dan agihan tugasan yang berikan.
2.	Common Email Template bagi kandungan e-mel untuk segala jenis notifikasi e-mel yang perlu/akan dihantar kepada pegawai JIM dan pengguna sistem NIlSe. Contoh e-mel templat seperti e-mel permohonan ditolak.
3.	Konfigurasi sistem oleh admin setiap modul yang boleh diakses oleh semua modul untuk melakukan kemas kini. Contoh konfigurasi awalan lalai (default value) sistem seperti tempoh tamat pasport/visa/pas dan senarai cawangan, unit/ bahagian.
4.	Keperluan audit trail bagi semua modul adalah tergantung:
a.	Modul Pengurusan ID hanya menguruskan audit trail bagi pengurusan ID sahaja di mana hanya merekodkan audit trail bagi proses daftar masuk dan daftar keluar sahaja.
b.	Tiada modul spesifik yang menyelenggarakan keperluan audit trail","Dokumen Common Module yang merangkumi perincian keperluan common module, e-Services dan Mobile Application dijangka akan diselesaikan pada 16 Mei 2022",,4,5,20,Active
R360,Application and Technical,System Development,Modul RAE mempunyai tahap kebergantungan (dependency) yang tinggi dengan modul-modul lain,,,4,5,20,Active
R361,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,Penggunaan Spotlight BDA telah dipersetujui dalam Mesyuarat JKT pada 21 Februari,,4,5,20,Active
R362,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,Rekabentuk yang menggunakan Spotlight BDA juga telah dimasukkan dalam dokumen URS dan SRS dan akan dibawa ke Mesyuarat JKKK pada sesi seterusnya,,4,5,20,Active
R363,Application and Technical,System Development,Aplikasi bagi Data Analytic and Business Intelligent masih belum dimuktamadkan,URS dan SRS bagi modul BDA/BI telah dihantar kepada pihak Kerajaan pada 5 April 2022,,4,5,20,Active
R364,Application and Technical,System Development,"1 Tiada perincian keperluan aplikasi Mobile.
a.	Hybrid application
b.	Native application
2. Keperluan aplikasi Mobile tidak dinyatakan bagi menerangkan fungsi-fungsi yang boleh dicapai oleh Mobile.","Dokumen Common Module yang merangkumi perincian keperluan common module, e-Services dan Mobile Application dijangka akan diselesaikan pada 16 Mei 2022",,4,5,20,Active
R365,Application and Technical,Integration,Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,Pemasangan telah bermula pada awal Mac 2022,,4,5,20,Active
R366,Application and Technical,Integration,Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,"Konfigurasi telah bermula pada pertengahan Mac 2022 dan dijangka selesai sepenuhnya pada 30 Jun 2022

SELESAI",,4,5,20,Active
R367,Application and Technical,Integration,Kelewatan dalam penyediaan development environment bagi tujuan pembangunan .,Pembentangan pelan deployment kepada pihak MAMPU telah dilaksanakan pada 30 Mac 2022,,4,5,20,Active
R368,Project Management,Scope,Pertambahan skop / requirement kerap berubah.,"ITEM 1 - DALAM TINDAKAN
 - BPR :  Diterima Mesyuarat JKKK 25 Januari 2022 dan telah ditandatangani pada 16 Februari 2022
 - Documen URS: Diterima Mesyuarat JKKK 17 Februari 2022 (kecuali URS modul IBC)
URS modul IBC: Ditolak Mesyuarat JKKK pada 25 Januari 2022 dan telah dihantar semula 8 Mac.
 - Dokumen SRS: 
     * Ditolak Mesyuarat JKKK pada 31 Mac 2022
     * SRS bagi 9 modul telah dihantar semula setakat 15 April",,2,10,,Active
R369,Project Management,Scope,Pertambahan skop / requirement kerap berubah.,"- Dokumen SDD: 
     * Diserahkan 18 Februari 2022
     * Ditolak Mesyuarat JKKK 21 April 2022
 - Dokumen TDD: diserahkan pada 1 April 202 dan cuma akan dinilai selepas permuktamadan dokumen SDD.

ITEM 2 - SELESAI
Pelan Pengurusan Skop telah dibentangkan dalam Mesyuarat JKKK pada 17 Disember 2021 dan Mesyuarat Pasukan Projek pada 11 Januari",,2,10,,Active
R370,Project Management,Scope,Pertambahan skop / requirement kerap berubah.,"ITEM 3 - DALAM TINDAKAN 
Kontraktor  akan mengadakan perbincangan dengan pihak Kerajaan bagi mendapatkan objektif utama pembentangan",,2,10,,Active
R371,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,"ITEM 1 - SELESAI
BPR2021 telah ditandatangani pada 15 Februari 2022

ITEM 2 - DALAM TINDAKAN
 - Dokumen Arkitektur Sistem telah diserahkan pada 31 Mac",,5,25,,Active
R372,Application and Technical,System Development,Kelewatan dalam memuktamadkan rekabentuk sistem akibat dari kelewatan memuktamadkan Arkitektur Sistem Projek .,"- Bagaimanapun, pihak Kerajaan menyarankan dokumen tersebut ditambah baik
 - Maklumbalas dari pihak Kerajaan telah diterima lanjutan daripada sesi pembentangan pada 8 April 2022
 - Dokumen perlu dikemas kini dan dihantar semula pada 28 April 2022

ITEM 3 - DALAM TINDAKAN
Penyediaan product backlog dan user story sedang berlangsung dan dijangka akan siap pada 30 April 2022

ITEM 4 - SELESAI
Solution Architect (Chair Kok Beng) telah dilantik pada 1 April 2022 bagi memperkasa pasukan Solution yang diketuai oleh Khairul Anuar",,5,25,,Active
